query_image,question,options,answer,template_image,mask
MVTec-LOCO/juice_bottle/test/structural_anomalies/001.png,There is a defect in the object. What is the effect of the defect?,"A: Increases the product's value
B: Makes the product unacceptable for sale
C: Improves the product's appearance
D: Has no effect on the product",B,MVTec-LOCO/juice_bottle/train/good/223.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/001
MVTec-LOCO/juice_bottle/test/structural_anomalies/002.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-LOCO/juice_bottle/train/good/166.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/002
MVTec-LOCO/juice_bottle/test/structural_anomalies/002.png,There is a defect in the object. What is the type of the defect?,"A: Discoloration
B: Scratches
C: Faded label
D: Structural anomaly",D,MVTec-LOCO/juice_bottle/train/good/166.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/002
MVTec-LOCO/juice_bottle/test/structural_anomalies/002.png,There is a defect in the object. Where is the defect?,"A: Bottom left corner
B: Center-left region
C: Bottom right corner
D: Top right corner",B,MVTec-LOCO/juice_bottle/train/good/166.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/002
MVTec-LOCO/juice_bottle/test/structural_anomalies/002.png,There is a defect in the object. What is the appearance of the defect?,"A: Visible irregularity
B: Smooth surface
C: Uniform color
D: Barely noticeable",A,MVTec-LOCO/juice_bottle/train/good/166.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/002
MVTec-LOCO/juice_bottle/test/structural_anomalies/002.png,There is a defect in the object. What is the effect of the defect?,"A: Improves the product's quality
B: Does not affect the product
C: Enhances the visual appeal
D: Disrupts the uniform appearance of the label",D,MVTec-LOCO/juice_bottle/train/good/166.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/002
MVTec-LOCO/juice_bottle/test/structural_anomalies/003.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-LOCO/juice_bottle/train/good/264.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/003
MVTec-LOCO/juice_bottle/test/structural_anomalies/003.png,There is a defect in the object. What is the type of the defect?,"A: Structural defect
B: Crack
C: Leakage
D: Discoloration",A,MVTec-LOCO/juice_bottle/train/good/264.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/003
MVTec-LOCO/juice_bottle/test/structural_anomalies/003.png,There is a defect in the object. Where is the defect?,"A: Top right region of the bottle
B: Entire bottle
C: Middle of the bottle
D: Bottom of the bottle",A,MVTec-LOCO/juice_bottle/train/good/264.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/003
MVTec-LOCO/juice_bottle/test/structural_anomalies/003.png,There is a defect in the object. What is the appearance of the defect?,"A: Streak or residue along the inside surface of the glass
B: Stain on the label
C: Chip in the glass
D: Bubble in the liquid",A,MVTec-LOCO/juice_bottle/train/good/264.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/003
MVTec-LOCO/juice_bottle/test/structural_anomalies/003.png,There is a defect in the object. What is the effect of the defect?,"A: Makes the bottle unstable
B: Changes the color of the juice
C: Disrupts the uniform clarity of the juice
D: Causes the bottle to leak",C,MVTec-LOCO/juice_bottle/train/good/264.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/003
MVTec-LOCO/juice_bottle/test/structural_anomalies/004.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-LOCO/juice_bottle/train/good/004.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/004
MVTec-LOCO/juice_bottle/test/structural_anomalies/004.png,There is a defect in the object. What is the type of the defect?,"A: Contamination
B: Structural anomaly
C: Color variation
D: Damage",B,MVTec-LOCO/juice_bottle/train/good/004.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/004
MVTec-LOCO/juice_bottle/test/structural_anomalies/004.png,There is a defect in the object. Where is the defect?,"A: On the top of the bottle cap
B: On the side of the bottle
C: On the label
D: On the bottom of the bottle",A,MVTec-LOCO/juice_bottle/train/good/004.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/004
MVTec-LOCO/juice_bottle/test/structural_anomalies/004.png,There is a defect in the object. What is the appearance of the defect?,"A: Dents on the metal cap
B: Red discoloration or foreign material
C: Scratches on the surface
D: Cracks in the glass",B,MVTec-LOCO/juice_bottle/train/good/004.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/004
MVTec-LOCO/juice_bottle/test/structural_anomalies/004.png,There is a defect in the object. What is the potential effect of the defect?,"A: Alter the taste of the juice
B: Affect the integrity of the seal
C: Cause the bottle to leak
D: Make the bottle difficult to open",B,MVTec-LOCO/juice_bottle/train/good/004.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/004
MVTec-LOCO/juice_bottle/test/structural_anomalies/005.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-LOCO/juice_bottle/train/good/205.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/005
MVTec-LOCO/juice_bottle/test/structural_anomalies/005.png,There is a defect in the object. What is the type of the defect?,"A: Irregular line or material on the bottle's neck
B: Crack
C: Scratches
D: Discoloration",A,MVTec-LOCO/juice_bottle/train/good/205.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/005
MVTec-LOCO/juice_bottle/test/structural_anomalies/005.png,There is a defect in the object. Where is the defect?,"A: On the bottle's neck, predominantly in the top right region
B: On the bottle's cap
C: On the bottle's label
D: On the bottle's body",A,MVTec-LOCO/juice_bottle/train/good/205.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/005
MVTec-LOCO/juice_bottle/test/structural_anomalies/005.png,There is a defect in the object. What is the appearance of the defect?,"A: Shiny
B: Matte
C: Opaque
D: Translucent",D,MVTec-LOCO/juice_bottle/train/good/205.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/005
MVTec-LOCO/juice_bottle/test/structural_anomalies/005.png,There is a defect in the object. What is the potential cause of the defect?,"A: Damage during shipping
B: Flaw in the glass manufacturing process
C: Improperly sealed cap
D: Contamination from the juice",B,MVTec-LOCO/juice_bottle/train/good/205.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/005
MVTec-LOCO/juice_bottle/test/structural_anomalies/006.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-LOCO/juice_bottle/train/good/205.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/006
MVTec-LOCO/juice_bottle/test/structural_anomalies/006.png,There is a defect in the object. Where is the defect?,"A: On the left side of the bottle
B: On the top of the bottle
C: On the right side of the bottle
D: On the bottom of the bottle",C,MVTec-LOCO/juice_bottle/train/good/205.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/006
MVTec-LOCO/juice_bottle/test/structural_anomalies/006.png,There is a defect in the object. What is the appearance of the defect?,"A: Uniform
B: Irregular
C: Smooth
D: Rough",B,MVTec-LOCO/juice_bottle/train/good/205.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/006
MVTec-LOCO/juice_bottle/test/structural_anomalies/006.png,There is a defect in the object. What is the possible effect of the defect?,"A: Contamination
B: All of the above
C: Reduced shelf life
D: Leakage",B,MVTec-LOCO/juice_bottle/train/good/205.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/006
MVTec-LOCO/juice_bottle/test/structural_anomalies/007.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-LOCO/juice_bottle/train/good/163.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/007
MVTec-LOCO/juice_bottle/test/structural_anomalies/007.png,There is a defect in the object. What is the type of the defect?,"A: Structural anomaly
B: Discoloration
C: Dent
D: Crack",A,MVTec-LOCO/juice_bottle/train/good/163.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/007
MVTec-LOCO/juice_bottle/test/structural_anomalies/007.png,There is a defect in the object. Where is the defect?,"A: Top left
B: Top right
C: Bottom right
D: Center",B,MVTec-LOCO/juice_bottle/train/good/163.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/007
MVTec-LOCO/juice_bottle/test/structural_anomalies/007.png,There is a defect in the object. What is the appearance of the defect?,"A: Uniform and consistent
B: Large and circular
C: Faded and blurred
D: Small and irregular in shape",D,MVTec-LOCO/juice_bottle/train/good/163.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/007
MVTec-LOCO/juice_bottle/test/structural_anomalies/007.png,There is a defect in the object. What is the potential effect of the defect?,"A: Compromises the integrity of the product
B: Improves the taste
C: Enhances the visual appeal
D: Increases the shelf life",A,MVTec-LOCO/juice_bottle/train/good/163.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/007
MVTec-LOCO/juice_bottle/test/structural_anomalies/008.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-LOCO/juice_bottle/train/good/117.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/008
MVTec-LOCO/juice_bottle/test/structural_anomalies/008.png,There is a defect in the object. What is the type of the defect?,"A: Structural anomaly
B: Labeling issue
C: Contamination
D: Discoloration",A,MVTec-LOCO/juice_bottle/train/good/117.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/008
MVTec-LOCO/juice_bottle/test/structural_anomalies/008.png,There is a defect in the object. Where is the defect?,"A: In the liquid inside
B: In the neck and shoulder region
C: At the bottom of the bottle
D: On the label",B,MVTec-LOCO/juice_bottle/train/good/117.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/008
MVTec-LOCO/juice_bottle/test/structural_anomalies/008.png,There is a defect in the object. What is the appearance of the defect?,"A: Cracked and broken
B: Uniform and symmetrical
C: Faded and blurred
D: Irregular and asymmetrical",D,MVTec-LOCO/juice_bottle/train/good/117.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/008
MVTec-LOCO/juice_bottle/test/structural_anomalies/008.png,There is a defect in the object. What is the potential effect of the defect?,"A: Affects the taste of the juice
B: Makes the label unreadable
C: Causes the bottle to break easily
D: Compromises the sealing and quality of the contents",D,MVTec-LOCO/juice_bottle/train/good/117.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/008
MVTec-LOCO/juice_bottle/test/structural_anomalies/009.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-LOCO/juice_bottle/train/good/145.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/009
MVTec-LOCO/juice_bottle/test/structural_anomalies/009.png,There is a defect in the object. What is the type of the defect?,"A: Dent
B: Scratch
C: Discoloration
D: Crack",C,MVTec-LOCO/juice_bottle/train/good/145.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/009
MVTec-LOCO/juice_bottle/test/structural_anomalies/009.png,There is a defect in the object. Where is the defect?,"A: Bottom of the bottle
B: Left side of the bottle
C: Right side of the bottle
D: Top of the bottle",C,MVTec-LOCO/juice_bottle/train/good/145.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/009
MVTec-LOCO/juice_bottle/test/structural_anomalies/009.png,There is a defect in the object. What is the appearance of the defect?,"A: Blurry
B: Red-brownish
C: Shiny
D: Transparent",B,MVTec-LOCO/juice_bottle/train/good/145.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/009
MVTec-LOCO/juice_bottle/test/structural_anomalies/009.png,There is a defect in the object. What is the effect of the defect?,"A: Affects the price of the bottle
B: Affects the structural integrity
C: Affects the aesthetic quality
D: Affects the taste of the juice",C,MVTec-LOCO/juice_bottle/train/good/145.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/009
MVTec-LOCO/juice_bottle/test/structural_anomalies/010.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-LOCO/juice_bottle/train/good/085.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/010
MVTec-LOCO/juice_bottle/test/structural_anomalies/010.png,There is a defect in the object. What is the type of the defect?,"A: Contamination
B: Leakage
C: Structural anomaly
D: Discoloration",C,MVTec-LOCO/juice_bottle/train/good/085.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/010
MVTec-LOCO/juice_bottle/test/structural_anomalies/010.png,There is a defect in the object. Where is the defect?,"A: On the label
B: In the middle of the bottle
C: At the top and top right of the bottle
D: On the bottom of the bottle",C,MVTec-LOCO/juice_bottle/train/good/085.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/010
MVTec-LOCO/juice_bottle/test/structural_anomalies/010.png,There is a defect in the object. What is the appearance of the defect?,"A: Cracks in the glass
B: Bubbles in the liquid
C: Peeling label
D: Altered texture or color",D,MVTec-LOCO/juice_bottle/train/good/085.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/010
MVTec-LOCO/juice_bottle/test/structural_anomalies/010.png,There is a defect in the object. What is the potential effect of the defect?,"A: Leakage
B: Increased carbonation
C: Altered taste
D: Reduced shelf life",C,MVTec-LOCO/juice_bottle/train/good/085.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/010
MVTec-LOCO/juice_bottle/test/structural_anomalies/011.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-LOCO/juice_bottle/train/good/171.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/011
MVTec-LOCO/juice_bottle/test/structural_anomalies/011.png,There is a defect in the object. What is the type of the defect?,"A: Structural anomaly
B: Discoloration
C: Irregular shape
D: Contamination",D,MVTec-LOCO/juice_bottle/train/good/171.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/011
MVTec-LOCO/juice_bottle/test/structural_anomalies/011.png,There is a defect in the object. Where is the defect?,"A: On the label
B: At the bottom of the bottle
C: At the top of the bottle
D: In the middle of the bottle",C,MVTec-LOCO/juice_bottle/train/good/171.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/011
MVTec-LOCO/juice_bottle/test/structural_anomalies/011.png,There is a defect in the object. What is the appearance of the defect?,"A: Irregular and vertical
B: Uniform and consistent
C: Faint and barely visible
D: Circular and well-defined",A,MVTec-LOCO/juice_bottle/train/good/171.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/011
MVTec-LOCO/juice_bottle/test/structural_anomalies/011.png,There is a defect in the object. What is the effect of the defect?,"A: Affects the taste of the juice
B: Indicates a manufacturing issue
C: Compromises the structural integrity of the bottle
D: Reduces the shelf life of the product",B,MVTec-LOCO/juice_bottle/train/good/171.png,MVTec-LOCO/juice_bottle/test/ground_truth/structural_anomalies/011
